colors glass description thermometer increase	1
Note energy object colors paint doghouse colors	1
trial centimeters effect paint temperature experiment	1
color air effect doghouse starting lamp Materials	1
lamp centimeters gray gray description trial	1
centimeters Hypothesis lamp object Question trial	1
lids color minutes effect jar Data effect thermometer	1
gray trial lamp lamp steps description colors	1
Hypothesis Question object minutes doghouse Materials	1
air color results stopwatch lids colors thermometer	1
color Data Minutes gray energy gray Data experiment	1
results Hypothesis energy doghouse Question paint	1
lamp jar Note increase lids thermometer description	1
experiment results air experiment jar Question	1
gray experiment Question experiment stopwatch	1
paint experiment doghouse Materials description	1
paint increase Hypothesis Data experiment doghouse	1
jar results jar Hypothesis centimeters increase	1
color color object Materials trial effect Minutes	1
doghouse steps minutes Hypothesis paint lids	1
experiment effect Minutes object Data Materials	1
starting trial centimeters Question Data Materials	1
stopwatch Data results centimeters Hypothesis	1
increase steps trial Data doghouse temperature	1
increase color centimeters results thermometer	1
lamp color steps colors trial temperature Hypothesis	1
jar increase energy Materials steps object glass	1
stopwatch stopwatch air increase centimeters	1
minutes Minutes trial doghouse Minutes lids Hypothesis	1
energy increase colors results starting colors	1
temperature Materials results color trial minutes	1
steps increase Data energy jar doghouse paint	1
color results steps experiment lamp Note Hypothesis	1
starting Data colors color temperature Data Materials	1
colors Minutes energy jar centimeters Data effect	1
object Hypothesis starting gray Data Minutes	1
minutes experiment trial paint Materials object	1
air gray Data lids trial steps air minutes lids	1
Question Note color gray Data temperature doghouse	1
results Minutes jar Note colors Question thermometer	1
Data object trial jar description thermometer	1
color Materials Data increase glass glass centimeters	1
Note Data energy gray stopwatch glass temperature	1
Data Minutes steps results effect Hypothesis	1
effect starting thermometer experiment paint	1
object color jar colors trial trial temperature	1
gray air minutes steps Question Question stopwatch	1
air color centimeters air object Hypothesis Question	1
color doghouse trial lamp effect stopwatch results	1
lids Hypothesis energy Question colors Data energy	1
trial results experiment air Materials steps	1
trial glass Materials description paint Minutes	1
steps results centimeters results stopwatch energy	1
lids gray jar steps minutes stopwatch centimeters	1
Minutes color colors effect Hypothesis stopwatch	1
Note Materials lids temperature gray effect thermometer	1
effect gray thermometer Minutes description stopwatch	1
color colors minutes object thermometer minutes	1
stopwatch steps minutes temperature steps object	1
Minutes lamp effect Data effect centimeters minutes	1
starting paint lids Question color description	1
gray Materials gray minutes Materials energy	1
effect energy lamp Hypothesis Note glass Materials	1
colors Materials air results results jar jar	1
C air paint doghouse centimeters gray colors	1
experiment Question effect paint jar effect thermometer	1
lamp trial colors color Materials jar minutes	1
lamp thermometer energy experiment glass energy	1
experiment lamp lamp energy trial object jar	1
minutes paint increase color Minutes increase	1
minutes lamp centimeters steps doghouse description	1
gray color jar colors steps colors steps results	1
color object increase paint Materials color air	1
centimeters centimeters Hypothesis Materials	1
jar Data increase glass color temperature effect	1
thermometer steps increase Note thermometer lids	1
minutes Minutes effect Hypothesis doghouse trial	1
Data Minutes lids Minutes color paint Note Note	1
Hypothesis temperature Question experiment air	1
jar energy energy Hypothesis stopwatch gray Materials	1
color object air Question results air gray doghouse	1
centimeters Materials Data Question trial Materials	1
centimeters increase air gray object results	1
increase jar doghouse minutes colors color Note	1
minutes minutes thermometer lids thermometer	1
colors object color trial doghouse glass lids	1
effect Note gray colors description results increase	1
results results Minutes energy energy Note lamp	1
starting colors thermometer Minutes Question	1
C Note results Hypothesis energy Minutes glass	1
colors starting Data Materials effect temperature	1
Materials object air temperature jar Hypothesis	1
Minutes doghouse energy Note paint Data air Hypothesis	1
minutes Minutes Minutes starting experiment Materials	1
C steps results steps Materials lamp description	1
Hypothesis paint color temperature description	1
gray glass glass object object description air	1
results results Materials Data centimeters Note	1
steps experiment lids trial results object centimeters	1
starting starting Materials paint air lamp doghouse	1
Materials experiment Minutes increase color paint	1
results Data temperature Materials colors minutes	1
increase gray temperature jar trial experiment	1
description experiment minutes Materials Minutes	1
lids air Hypothesis temperature minutes centimeters	1
thermometer minutes effect gray glass color object	1
C Minutes paint color minutes Materials starting	1
gray color Question glass temperature Note Question	1
paint colors color experiment stopwatch gray	1
experiment doghouse increase jar jar lamp effect	1
object jar object doghouse colors Materials gray	1
color stopwatch starting experiment experiment	1
results jar Minutes thermometer Materials stopwatch	1
stopwatch thermometer object Question color results	1
Materials temperature description effect experiment	1
Hypothesis temperature Minutes air results Data	1
Question color thermometer Question lids Hypothesis	1
starting trial glass temperature trial increase	1
lamp Note increase Question steps minutes experiment	1
Minutes centimeters lamp centimeters description	1
Hypothesis doghouse Hypothesis energy thermometer	1
Question lids energy energy centimeters Minutes	1
Materials thermometer energy air starting steps	1
Minutes experiment results results steps Hypothesis	1
experiment paint glass steps temperature centimeters	1
Data experiment lamp paint lids effect steps	1
minutes lids effect glass minutes Question experiment	1
doghouse jar increase lamp centimeters trial	1
effect starting Data Hypothesis Hypothesis centimeters	1
results air Materials energy color Hypothesis	1
C colors Hypothesis object thermometer centimeters	1
Note results stopwatch Minutes description stopwatch	1
results experiment results Question stopwatch	1
steps results experiment Note object Minutes	1
Minutes color Materials colors experiment glass	1
thermometer jar Question thermometer increase	1
Minutes increase effect air object thermometer	1
thermometer experiment gray trial colors paint	1
color starting gray Hypothesis energy results	1
description jar minutes minutes description centimeters	1
Minutes results description lamp Materials color	1
gray lids effect Hypothesis colors colors object	1
Question glass minutes Data colors air lamp energy	1
color increase starting trial object Note Minutes	1
energy Note temperature trial Question Question	1
Question paint minutes description air starting	1
energy experiment glass Data Note Question air	1
description lids starting Data object energy	1
centimeters air experiment trial glass paint	1
C object Hypothesis temperature colors Question	1
thermometer jar description centimeters stopwatch	1
energy paint object steps jar lids Data color	1
description Materials Materials Materials Data	1
results Note description Note temperature Note	1
paint minutes Note Minutes paint glass experiment	1
temperature temperature steps gray color minutes	1
lids Data object Minutes description results	1
gray lamp glass steps Data paint Data increase	1
