id	EssaySet	eassay_score	essay_score	EssayText
10700000	results/prompt_txt/Prompt10_en.txt	0	0	glass effect Question Hypothesis Note experiment
10700001	results/prompt_txt/Prompt10_en.txt	0	0	Minutes Hypothesis color steps glass air minutes
10700002	results/prompt_txt/Prompt10_en.txt	0	0	lamp Question stopwatch results doghouse gray
10700003	results/prompt_txt/Prompt10_en.txt	0	0	Note colors Hypothesis air stopwatch lids minutes
10700004	results/prompt_txt/Prompt10_en.txt	0	0	Note Question Hypothesis gray increase steps
10700005	results/prompt_txt/Prompt10_en.txt	0	0	trial minutes Data colors Question Materials
10700006	results/prompt_txt/Prompt10_en.txt	0	0	effect steps air Note object stopwatch experiment
10700007	results/prompt_txt/Prompt10_en.txt	0	0	description temperature temperature Minutes Materials
10700008	results/prompt_txt/Prompt10_en.txt	0	0	trial gray gray Hypothesis centimeters thermometer
10700009	results/prompt_txt/Prompt10_en.txt	0	0	centimeters Materials lids increase colors description
10700010	results/prompt_txt/Prompt10_en.txt	0	0	temperature results description stopwatch results
10700011	results/prompt_txt/Prompt10_en.txt	0	0	steps experiment results lids colors steps centimeters
10700012	results/prompt_txt/Prompt10_en.txt	0	0	centimeters Materials minutes increase jar effect
10700013	results/prompt_txt/Prompt10_en.txt	0	0	centimeters Data increase effect object results
10700014	results/prompt_txt/Prompt10_en.txt	0	0	paint doghouse trial paint starting minutes gray
10700015	results/prompt_txt/Prompt10_en.txt	0	0	steps Minutes temperature steps glass color steps
10700016	results/prompt_txt/Prompt10_en.txt	0	0	starting description doghouse lamp centimeters
10700017	results/prompt_txt/Prompt10_en.txt	0	0	C Hypothesis Note energy steps increase minutes
10700018	results/prompt_txt/Prompt10_en.txt	0	0	gray results glass starting jar air object thermometer
10700019	results/prompt_txt/Prompt10_en.txt	0	0	jar glass starting Minutes gray glass air Materials
10700020	results/prompt_txt/Prompt10_en.txt	0	0	steps experiment trial trial gray trial starting
10700021	results/prompt_txt/Prompt10_en.txt	0	0	steps doghouse Data color Materials stopwatch
10700022	results/prompt_txt/Prompt10_en.txt	0	0	Hypothesis steps Minutes starting energy centimeters
10700023	results/prompt_txt/Prompt10_en.txt	0	0	Minutes steps description experiment jar description
10700024	results/prompt_txt/Prompt10_en.txt	0	0	air Question Materials colors Materials glass
10700025	results/prompt_txt/Prompt10_en.txt	0	0	starting trial Materials jar Question jar colors
10700026	results/prompt_txt/Prompt10_en.txt	0	0	Data steps effect centimeters lamp color air
10700027	results/prompt_txt/Prompt10_en.txt	0	0	jar stopwatch Materials air results steps stopwatch
